chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
11,"that will be able to conduct the assigned roles efficiently and effectively in malta and overseas.! [ 3 _ image _ 0. png ] ( 3 _ image _ 0. png ) these two statements are the foundation for identifying the strategic goals towards which the afm shall aim in the next decade. each goal addresses a key line of development. 1 ) establish the necessary level of military capability that will be used to contain, repel and defeat any armed or hostile activity against the maltese territory ; 2 ) ensure that the appropriate deterrent to hostile intention is in place by providing the adequate military presence throughout the sovereign territory in all relevant theatres",665,116,130,0,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
12,"of operation ; 3 ) in partnership with other maltese agencies, assist in the protection of key critical infrastructure, key strategic locations and activities across all the sovereign territory ; 4 ) improve the intelligence gathering function of the afm to improve the national security awareness picture in order to ensure that the military commanders have the best possible! [ 3 _ image _ 1. png ] ( 3 _ image _ 1. png ) information to make sound and informed decisions, as well as to provide the best advice to government on military and defence matters ; 5 ) provide deployable military capabilities that can be utilised in international missions with the goal of contributing towards",689,117,130,0,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
13,"international peace and stability ; 6 ) conduct the above activities by generating an adequate, trained and motivated force that can respond efficiently and effectively to the diverse assigned tasks and missions. what are the concrete results? the strategy paper has already yielded significant results in the first year following its inception and a number of other measures are currently in the planning and implementation phases. organisational reforms - the force and rank establishment of the afm has been revised and approved, providing a human resource base that better meets the needs of the force ; - the internal structures have been revised and enhanced to address new functions and enhance existing ones. notable examples include an increased emphasis on",766,120,130,0,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
14,"defence estate management and the creation of a special operations unit ; afm strategy paper - press brief the legislative framework regulating the volunteer reserve force has been amended to increase the utility and relevance of this formation. increased emphasis has been given to the recruitment, retention and employment of reserve personnel ;! [ 4 _ image _ 0. png ] ( 4 _ image _ 0. png ) a skills profiling exercise shall be - conducted to identify skillsets where shortfalls already exist or may develop in order to structure training efforts to mitigate these shortfalls ; consideration is being given to - areas where support services may be assigned to civilian personnel or",685,115,130,0,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
15,"external contractors in order to free up military personnel for core tasks ; the afm is now assuming full in - - house responsibility for it functions in light of specific requirements and security concerns ; consideration is being given to implementing improvements in branding strategy and - relations with the civilian community ;. the afm is implementing a data management strategy based on centralisation, digitisation and full compliance with the data protection act ; - efforts are underway to improve headquarters facilities to sustain management capabilities ; - the force has commenced a revision of the legal instruments and policy documents governing the activities of the afm and shall be engaging with legislators as appropriate for the necessary approvals",770,120,130,0,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
16,;. enhancements of in - house legal expertise including in specialist areas such as international and maritime law are being targeted ; - the enhancement of occupational health and safety provisions is being achieved with the introduction of new policies and guidance documents ;,279,44,48,0,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
17,# # humans resources management and development reforms - a review of the recruitment process with the goal of streamlining this process has been concluded ; - various family - friendly measures are being considered with the goal of an overall improvement in morale and welfare levels ; - all personnel have been given the opportunity to join a union of their choice within the limitations imposed by the disciplined character of the force ; - a process of review has been instituted in respect of all allowances received by members of the force with a number of adjusted allowances already being paid to personnel ; - a legal amendment that modifies the pension paid to afm personnel or their families following injury,719,123,130,1,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
18,or death on duty has been passed ; - efforts are being made to increase the scope and availability of further educational opportunities to members of the afm ; - the afm is targeting an increase in the availability of cross - training opportunities with foreign military agencies ; the afm ' s training school is being resourced to provide a wider range of improved training opportunities at all levels in collaboration with the academy for the training of disciplined forces ; personnel will be eligible to apply for overseas deployments on the basis of open calls ;.. efforts are being made to increase the number and variety of overseas deployment opportunities available to afm personnel ; operational reforms!,714,119,130,1,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
19,"[ 5 _ image _ 0. png ] ( 5 _ image _ 0. png ) a special operations unit has been established to consolidate all special warfare tasks within the afm ; individual weaponry will be upgraded and modernised while legacy items shall be disposed of in an appropriate manner ; the process to procure an additional offshore patrol - vessel ( opv ) to consolidate maritime capabilities is underway ; aviation assets continue to be strengthened and - enhanced, both in number and quality ; a study shall be initiated to consider! [ 5 _ image _ 1. png ] ( 5 _ image _ 1. png ) the - implementation of",589,114,130,1,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
20,a national air defence system ;. the operational and training focus on maritime challenges shall be enhanced ; - the ongoing programme of upgrades to basing facilities and infrastructure shall be sustained ; - improvements to the command and control ( c2 ) structures of the afm are being implemented ; - the national and international role of the afm ' s maritime security and safety training centre ( msstc ) shall be further strengthened in concert with international partners ; - the capabilities provided to government by the afm ' s explosive ordnance disposal ( eod ) section shall be enhanced through the upgrading of equipment and additional training ; - efforts to leverage modern technology to deliver more,717,120,130,1,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
21,"effective and efficient operations shall continue ;. the provision of afm officers in support of international verification efforts related to the dayton accords and osce vienna document shall be sustained. all of these reforms have been associated with an implementation timeframe which shall be used to monitor implementation progress and which shall support amendments to and modifications of this strategic policy as required by the developing security environment. why is this strategy paper necessary? while a significant institution in its own right, the armed forces of malta does not act in isolation. it contributes to the whole - of - government approach that is required to address the serious security challenges being faced in today ' s changing",759,118,130,1,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
22,"world. this strategy paper provides a structure that allows the afm and our government partners to understand the capabilities, resources and constraints that must be considered when the military is afm strategy paper - press brief called on to contribute to our nation ' s interests. it sets out the strategic direction for the force, both for the immediate future as well as for yet - to - be - defined future challenges. ultimately, the aim of such actions is to ensure that the safety and security of our nation and our citizens, both in the local context and, when possible, overseas, is increased. such increased security supports the economic and social development of our",679,115,130,1,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
23,"nation, both at home and in the international context.! [ 6 _ image _ 0. png ] ( 6 _ image _ 0. png )! [ 6 _ image _ 1. png ] ( 6 _ image _ 1. png ) afm strategy paper - press brief page 7 www. afm. gov. mt! [ 7 _ image _ 0. png ] ( 7 _ image _ 0. png ) afm strategy paper - press brief",286,75,100,1,malta_2017_StrategyPaper.md,2025-01-28 18:57:06
