chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
11,"##ng ] ( 4 _ image _ 1. png )! [ 4 _ image _ 2. png ] ( 4 _ image _ 2. png ) les simulateurs de tir permettent de realiser des exercices avec interaction, reproduisant des conditions proches de celles regnant en situation de combat, sans avoir a tirer des munitions reelles. le simulateur de tir pour le fusil d ' assaut 90 ( sim tir fass 90 ), acquis avec le programme d ' armement 1993, a permis d ' am",404,85,132,4,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
12,"##eliorer considerablement l ' instruction de combat. les couts d ' entretien etant devenus excessivement eleves, et vu qu ' il n ' est plus possible de se procurer les pieces de rechange pour le sim tir fass 90, ce modele sera remplace par le * * sim tir fass 90 nt * *. l ' acquisition de voitures combi mercedes - benz g 300 cdi 4x4 destinees au transport de personnes et de materiel a ete initialisee avec le programme d ' armement 2014.",441,85,132,4,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
13,"de plus, les vehicules pour systemes techniques ( par exemple les vehicules radio ) actuellement en service, realises a partir du steyr - daimler - puch 230 ge, doivent egalement etre remplaces par le vhc l tt syst tech. pour la couverture de ce besoin aussi, le nouveau vehicule porteur est le mercedes - benz g 300 cdi 4×4.",325,59,102,4,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
14,"# systeme de drones de reconnaissance 15 ( ads 15, 250 millions de francs ) le systeme de drones de reconnaissance 95 ( ads 95 ) actuellement en service dans l ' armee dispose de technologies des annees 1980 et doit etre remplace par l ' ads 15, apres une bonne vingtaine d ' annees d ' exploitation. dans toutes les situations et pour toutes les taches de l ' armee, l ' acquisition et la diffusion rapides et fiables d ' informations jouent un role - cle. a cet egard, les",474,92,130,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
15,"drones de reconnaissance ne cessent de gagner en importance, car les progres techniques de ces dernieres annees en ont fortement accru les performances. palette de prestations de l ' ads 15 l ' ads 15 couvrira la meme palette de capacites que l ' ads 95. l ' ads 15 produit de faibles emissions de bruit et de polluants et il peut voler plus haut et plus longtemps dans le secteur d ' engagement que son predecesseur. pouvant etre engage par n ' importe",453,84,130,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
16,"quel temps, l ' ads 15 presente une souplesse accrue et il peut emporter une charge utile plus importante que l ' ads 95. cela permettra d ' etendre ulterieurement les capacites a disposition en fournissant des prestations qui ne peuvent pas l ' etre avec l ' actuel ads 95. prestations pouvant etre fournies par l ' ads 15 aussi bien en service d ' instruction qu ' a l ' engagement en suisse ou a l ' etranger : - surveillance de",431,84,130,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
17,"secteurs de grande etendue ; - recherche, reconnaissance et poursuite d ' objectifs ; - contribution a l ' obtention de l ' image de la situation et a la protection d ' infrastructures critiques ainsi que des propres forces. en faveur des organes de conduite militaires et civils les destinataires des informations seront, comme aujourd ' hui, des organes militaires et civils de conduite. parmi les organes civils, on peut par exemple citer les etats -",453,77,130,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
18,"majors cantonaux de conduite, la police, les services de sauvetage ou le corps des gardes - frontiere. en cas de defense contre une attaque, l ' ads 15 contribue a la conduite et au controle d ' actions au sol, notamment a la conduite de l ' ap -! [ 6 _ image _ 0. png ] ( 6 _ image _ 0. png )! [ 6 _ image _ 1. png ] ( 6 _ image _ 1. png ) pui de feu. possibilites d '",369,87,130,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
19,"engagement le systeme de drones peut etre engage sur l ' ensemble du territoire suisse a partir d ' un aerodrome. il est prevu de le stationner en priorite sur l ' aerodrome militaire d ' emmen. l ' appareil est commande a partir de la station de controle au sol par un pilote de drone, au moyen d ' une liaison radio ou satellite cryptee. tous les engagements peuvent etre menes sans avion d ' accompagnement, contrairement a ce qui est le cas avec l ' ads 95. com",465,90,130,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
20,"##me l ' ads 95, l ' ads 15 est equipe d ' une camera fonctionnant a la lumiere diurne et a l ' aide de l ' imagerie thermique. une telle camera fournit de nuit comme de jour des images offrant la resolution requise. il est dument tenu compte de la protection des donnees personnelles, conformement a la loi federale du 3 oc -! [ 6 _ image _ 2. png ] ( 6 _ image _ 2. png ) tobre 2008 sur les systemes",401,86,132,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
21,"d ' information de l ' armee. au besoin, le systeme ads 15 pourra plus tard etre equipe d ' autres capteurs pour des applications supplementaires, comme un radar a synthese d ' ouverture pour obtenir l ' image de la situation au sol, ou des moyens d ' exploration electronique. d ' un point de vue technique, il serait fondamentalement possible d ' armer le systeme de drones choisi. pour le ddps, il n ' est cependant pas envisage d ' armer l",443,84,130,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
22,"' ads 15, ni maintenant, ni dans un futur proche. etendue et periode de l ' acquisition l ' acquisition, qui se deroulera principalement entre 2016 et 2019, porte sur 6 drones, y compris les composantes au sol, le simulateur et la logistique.",242,43,73,5,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
23,"# simulateur de tir de nouvelle technologie pour le fusil d ' assaut 90 ( sim tir fass 90 nt, 21 millions de francs ) pour qu ' il reste possible, a l ' avenir, d ' instruire les soldats dans des conditions proches de la realite, le simulateur actuel doit etre remplace par un simulateur de tir de nouvelle technologie pour le fusil d ' assaut 90. exercices proches de la realite et respectueux de l ' environnement en dehors des centres",437,83,130,6,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
24,"d ' instruction au combat l ' instruction de base actuelle des militaires a l ' emploi de l ' arme personnelle ( fusil d ' assaut 90 ou fusil d ' assaut 07 ) a fait ses preuves, c ' est pourquoi il n ' y a pas lieu de la modifier. le simulateur de tir utilise depuis 1993 pour le fass 90 a atteint la fin de sa duree d ' utilisation. les charges d ' entretien augmentent, et il n ' est plus",390,86,130,6,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
25,"possible d ' acquerir les pieces de rechange. l ' instruction de base au tir doit continuer d ' etre completee par l ' equipement de simulation. le sim tir fass 90 nt permet en outre de faire des exercices avec interaction proches de la realite en dehors des centres d ' instruction au combat. en plus du fusil d ' assaut 90, la mitrailleuse legere 05 doit aussi etre integree dans la simulation. l ' utilisation du sim tir fass",428,81,130,6,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
26,"90 nt permettra d ' economiser des couts de munitions et de moins polluer l ' environnement. controle sur des resultats la principale composante du systeme est un emetteur laser qui simule le tir au moyen d ' un rayon laser. au moment du depart du coup, perceptible grace a la munition de marquage, le systeme emet une sequence d ' impulsions laser modulees. cette sequence d ' impulsions se compose de signaux optiques contenant no -! [ 8 _",441,80,130,6,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
27,"image _ 0. png ] ( 8 _ image _ 0. png )! [ 8 _ image _ 1. png ] ( 8 _ image _ 1. png ) tamment les informations sur le tireur en vue de son identification, le calibre de l ' arme et le moment du tir. la detection du coup et de sa situation permet a la partie passive de determiner si le tireur a touche ou non. l ' energie des signaux est fixee de maniere a ne causer aucun risque pour les yeux des utilis",405,92,130,6,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
28,"##ateurs, tout en couvrant la grande distance d ' engagement du fusil d ' assaut 90. etendue et periode de l ' acquisition l ' acquisition, qui se deroulera principalement entre 2016 et 2018, porte sur 500 jeux de 10 sim tir fass 90 nt, y compris des accessoires et la logistique.",280,52,87,6,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
29,"# vehicule leger tout - terrain pour systemes techniques ( vhc l tt syst tech, 271 millions de francs ) pour accomplir ses missions, l ' armee a besoin d ' un vehicule leger tout - terrain pour l ' exploitation de differents systemes techniques et pour la traction de remorques. apres environ 25 annees d ' utilisation, la voiture tout - terrain du type steyr - daimler - puch 230 ge doit etre remplacee par un vehicule identique sur le plan",441,82,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
30,"conceptuel mais technologiquement plus moderne, qui offre une conduite facile et sure meme en conditions hivernales et sur le terrain. introduite a partir de 1989, la flotte de vehicules du type steyr - daimler - puch 230 ge arrive bientot au terme de sa duree d ' utilisation. les couts de maintenance et de reparation de ces vehicules, ages maintenant de 25 ans, depassent les limites economiquement raisonnables. de plus, l '",428,72,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
31,"approvisionnement en materiel de rechange se revele difficile, car sa fabrication a partiellement cesse. pour ces raisons, le remplacement de la flotte de steyr - daimler - puch 230 ge par une premiere tranche de voitures combi du type mercedes - benz g 300 cdi 4×4 a cinq portes, pour le transport de personnes et de materiel, a ete initialise avec le programme d ' armement 2014. le programme d ' armement 2015 prevoit maintenant l '",435,77,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
32,"acquisition d ' un vehicule leger tout - terrain destine a recevoir des systemes techniques. un meme vehicule pour huit systemes techniques differents parmi les vehicules evalues, le modele mercedes - benz g 300 cdi 4×4 a ete juge a la mi - 2013 apte a l ' emploi par la troupe. ce vehicule leger tout - terrain est engage dans toute la palette des taches de l ' armee et sert a couvrir les besoins generaux de commandement et de transport de la",445,84,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
33,"troupe. l ' acquisition de vehicules civils meilleur marche, a capacite tout - terrain reduite, a egalement ete examinee. les vehicules construits selon des standards civils sont effectivement meilleur marche a l ' achat, mais leur duree d ' utilisation moindre neutralise cet avantage. il est propose d ' acquerir 879 voitures legeres tout - terrain dans lesquelles seront embarques huit systemes techniques differents ( par exemple des",437,68,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
34,"appareils de! [ 10 _ image _ 1. png ] ( 10 _ image _ 1. png ) transmission et des installations d ' ordinateurs ). le vehicule compte deux places assises dans la cabine du conducteur et, selon le systeme technique dont il s ' agit, au maximum deux places assises dans une superstructure en caisson ( a l ' exception du vehicule - relais se - 235 / m2 ). pour reduire les couts, le vehicule - relais se - 235 / m2 sera realise a partir de",437,90,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
35,"la voiture combi. superstructure en caisson modulaire le vehicule de base reprend le concept de la voiture combi mercedes - benz g 300 cdi 4×4 dont l ' acquisition a ete demandee avec le programme d ' armement 2014. a l ' exception du vehicule - relais se - 235 / m2, une superstructure en caisson destinee a recevoir le systeme technique et son equipage sera montee sur le vehicule porteur. ce caisson contient des appareils montes de maniere fixe",448,80,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
36,"et le materiel d ' exploitation correspondant. les appa -! [ 10 _ image _ 0. png ] ( 10 _ image _ 0. png ) reils et le materiel d ' exploitation seront repris des anciens steyr - daimler - puch 230 ge et montes dans les nouveaux vehicules. pour tenir compte du developpement continu des systemes techniques, la superstructure en caisson est modulaire, ce qui permettra de monter ulterieurement de nouveaux systemes techniques sans avoir a modifier le concept",458,81,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
37,"de base du caisson. etendue et periode de l ' acquisition l ' acquisition, qui se deroulera principalement entre 2017 et 2022, porte sur 679 vehicules de base mercedes - benz g 300 cdi 4x4, avec superstructure en caisson, et sur 200 voitures combi a 5 portes mercedes - benz g 300 cdi 4×4, y compris l ' integration des systemes techniques et la logistique. publication editeur departement federal de la defense, de la protection de la population et des sports ddps, fevrier 2015",479,84,130,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
38,redaction etat - major de l ' armee premedia centre des medias electroniques cme illustrations ddps internet vous trouverez plus d ' informations ainsi que le texte du message concernant l ' acquisition de materiel d ' armement sur le site internet : www. ddps. ch / pa15,271,48,73,7,switzerland_2015_ArmamentProgram_noneng.md,2025-01-28 18:58:02
