chunk_id,text,char_length,word_count,token_count,section_index,source_file,processed_date
25,"through which we exercise positive influence throughout the world that furthers our interests. in doing so, we will be unapologetic about our country ' s past and present while respectful of other countries ' differing religions, cultures, and governing systems. "" soft power "" that serves america ' s true national interest is effective only if we believe in our country ' s inherent greatness and decency. finally, we want the restoration and reinvigoration of american spiritual and cultural health, without which long - term security is impossible. we want an america that cherishes its past glories and its heroes, and that looks forward to",645,105,130,9,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
26,"a new golden age. we want a people who are proud, happy, and optimistic that they will leave their country to the next generation better than they found it. we want a gainfully employed citizenry — with no one sitting on the sidelines — who take satisfaction from knowing that their work is essential to the prosperity of our nation and to the well - being of individuals and families. this cannot be accomplished without growing numbers of strong, traditional families that raise healthy children.",498,85,97,9,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
27,"# < span id = "" page - 8 - 0 "" > < / span > * 2. what do we want * in * and * from * the world? * achieving these goals requires marshaling every resource of our national power. yet this strategy ' s focus is foreign policy. what are america ' s core foreign policy interests? what do we want * in * and * from * the world? - we want to ensure that the western hemisphere remains reasonably stable and well - governed enough to prevent and discourage mass migration to the united states ; we want a hemisphere whose governments cooperate with us against narco - terrorists, cartels,",582,117,130,10,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
28,"and other transnational criminal organizations ; we want a hemisphere that remains free of hostile foreign incursion or ownership of key assets, and that supports critical supply chains ; and we want to ensure our continued access to key strategic locations. in other words, we will assert and enforce a "" trump corollary "" to the monroe doctrine ; - we want to halt and reverse the ongoing damage that foreign actors inflict on the american economy while keeping the indo - pacific free and open, preserving freedom of navigation in all crucial sea lanes, and maintaining secure and reliable supply chains and access to critical materials ; - we want to support our allies in preserving",687,117,130,10,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
29,"the freedom and security of europe, while restoring europe ' s civilizational self - confidence and western identity ; - we want to prevent an adversarial power from dominating the middle east, its oil and gas supplies, and the chokepoints through which they pass while avoiding the "" forever wars "" that bogged us down in that region at great cost ; and - we want to ensure that u. s. technology and u. s. standards — particularly in ai, biotech, and quantum computing — drive the world forward. these are the united states ' * core, vital * national interests. while we also have others, these are",599,108,130,10,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
30,"the interests we must focus on above all others, and that we ignore or neglect at our peril.",92,18,23,10,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
31,"# < span id = "" page - 9 - 0 "" > < / span > * * iii. what are america ' s available means to get what we want? * * america retains the world ' s most enviable position, with world - leading assets, resources, and advantages, including : - a still nimble political system that can course correct ; - the world ' s single largest and most innovative economy, which both generates wealth we can invest in strategic interests and provides leverage over countries that want access to our markets ; - the world ' s leading financial system and capital markets, including the dollar ' s global reserve currency status",610,117,130,11,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
32,"; - the world ' s most advanced, most innovative, and most profitable technology sector, which undergirds our economy, provides a qualitative edge to our military, and strengthens our global influence ; - the world ' s most powerful and capable military ; - a broad network of alliances, with treaty allies and partners in the world ' s most strategically important regions ; - an enviable geography with abundant natural resources, no competing powers physically dominant in our hemisphere, borders at no risk of military invasion, and other great powers separated by vast oceans ; - unmatched "" soft power "" and cultural influence ; and - the courage",652,110,130,11,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
33,", willpower, and patriotism of the american people. in addition, through president trump ' s robust domestic agenda, the united states is : - re - instilling a culture of competence, rooting out so - called "" dei "" and other discriminatory and anti - competitive practices that degrade our institutions and hold us back ; - unleashing our enormous energy production capacity as a strategic priority to fuel growth and innovation, and to bolster and rebuild the middle class ; - reindustrializing our economy, again to further support the middle class and control our own supply chains and production capacities ; - returning economic freedom to",644,107,130,11,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
34,"our citizens via historic tax cuts and deregulatory efforts, making the united states the premier place to do business and invest capital ; and - investing in emerging technologies and basic science, to ensure our continued prosperity, competitive advantage, and military dominance for future generations. < span id = "" page - 10 - 0 "" > < / span > the goal of this strategy is to tie together all of these world - leading assets, and others, to strengthen american power and preeminence and make our country even greater than it ever has been.",544,96,112,11,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
35,# * * iv. the strategy * *,26,8,11,12,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
36,"# < span id = "" page - 11 - 0 "" > < / span > * 1. principles * president trump ' s foreign policy is pragmatic without being "" pragmatist, "" realistic without being "" realist, "" principled without being "" idealistic, "" muscular without being "" hawkish, "" and restrained without being "" dovish. "" it is not grounded in traditional, political ideology. it is motivated above all by what works for america — or, in two words, "" america first. "" president trump has cemented his legacy as the president of peace. in addition to the remarkable success achieved during",562,105,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
37,"his first term with the historic abraham accords, president trump has leveraged his dealmaking ability to secure unprecedented peace in eight conflicts throughout the world over the course of just eight months of his second term. he negotiated peace between cambodia and thailand, kosovo and serbia, the drc and rwanda, pakistan and india, israel and iran, egypt and ethiopia, armenia and azerbaijan, and ended the war in gaza with all living hostages returned to their families. stopping regional conflicts before they spiral into global wars that drag down whole continents is worthy of the commander - in - chief ' s attention, and a priority for this administration. a world on fire",686,112,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
38,", where wars come to our shores, is bad for american interests. president trump uses unconventional diplomacy, america ' s military might, and economic leverage to surgically extinguish embers of division between nuclear - capable nations and violent wars caused by centuries - long hatred. president trump has proven that american foreign, defense, and intelligence policies must be driven by the following basic principles : - * * focused definition of the national interest * * since at least the end of the cold war, administrations have often published national security strategies that seek to expand the definition of america ' s "" national interest "" such that that almost no issue or endeavor is",704,115,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
39,"considered outside its scope. but to focus on everything is to focus on nothing. america ' s core national security interests shall be our focus. - * * peace through strength * * strength is the best deterrent. countries or other actors sufficiently deterred from threatening american interests will not do so. in addition, strength can enable us to * achieve * peace, because parties that respect our strength often seek our help and are receptive to our efforts to resolve conflicts and maintain peace. therefore, the united states must maintain the strongest economy, develop the most advanced technologies, bolster our society ' s cultural health, and field the world ' s",675,112,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
40,"most capable military. - * * predisposition to non - interventionism * * in the declaration of independence, america ' s founders laid down a clear preference for noninterventionism in the affairs of other nations and made clear the basis : just as all human beings possess god - given equal natural rights, all nations are entitled by "" the laws of nature and nature ' s god "" to a "" separate and equal station "" with respect to one another. for a country whose interests are as numerous and diverse as ours, rigid adherence to non - interventionism is not possible. yet this predisposition should set a high bar",613,111,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
41,"for what constitutes a justified intervention. - * * flexible realism * * u. s. policy will be realistic about what is possible and desirable to seek in its dealings with other nations. we seek good relations and peaceful commercial relations with the nations of the world without imposing on them democratic or other social change that differs widely from their traditions and histories. we recognize and affirm that there is nothing inconsistent or hypocritical in acting according to such a realistic assessment or in maintaining good relations with countries whose governing systems and societies differ from ours even as we push like - minded friends to uphold our shared norms, furthering our interests as we",714,116,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
42,"do so. - * * primacy of nations * * the world ' s fundamental political unit is and will remain the nation - state. it is natural and just that all nations put their interests first and guard their sovereignty. the world works best when nations prioritize their interests. the united states will put our own interests first and, in our relations with other nations, encourage them to prioritize their own interests as well. we stand * for * the sovereign rights of nations, * against * the sovereignty - sapping incursions of the most intrusive transnational organizations, and * for * reforming those institutions so that",622,108,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
43,"they assist rather than hinder individual sovereignty and further american interests. - * * sovereignty and respect * * the united states will unapologetically protect our own sovereignty. this includes preventing its erosion by transnational and international organizations, attempts by foreign powers or entities to censor our discourse or curtail our citizens ' free speech rights, lobbying and influence operations that seek to steer our policies or involve us in foreign conflicts, and the cynical manipulation of our immigration system to build up voting blocs loyal to foreign interests within our country. the united states will chart our own course in the world and determine our own destiny, free of outside interference.",731,112,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
44,"- * * balance of power * * the united states cannot allow any nation to become so dominant that it could threaten our interests. we will work with allies and partners to maintain global and regional balances of power to prevent the emergence of dominant adversaries. as the united states * rejects * the ill - fated concept of global domination for itself, we must * prevent * the global, and in some cases even regional, domination of others. this does not mean wasting blood and treasure to curtail the influence of all the world ' s great and middle powers. the outsized influence of larger, richer, and stronger nations is a timeless",637,114,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
45,"truth of international relations. this reality sometimes entails working with partners to thwart ambitions that threaten our joint interests. - * * pro - american worker * * american policy will be pro - worker, not merely pro - growth, and it will prioritize our own workers. we must rebuild an economy in which prosperity is broadly based and widely shared, not concentrated at the top or localized in certain industries or a few parts of our country. - * * fairness * * from military alliances to trade relations and beyond, the united states will insist on being treated fairly by other countries. we will no longer tolerate, and can no longer afford",654,114,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
46,", free - riding, trade imbalances, predatory economic practices, and other impositions on our nation ' s historic goodwill that disadvantage our interests. as we want our allies to be rich and capable, so must our allies see that it is in their interest that the united states also remain rich and capable. in particular, we expect our allies to spend far more of their national gross domestic product ( gdp ) on their own defense, to start to make up for the enormous imbalances accrued over decades of much greater spending by the united states. • * * competence and merit * * – american prosperity and security depend on the",627,112,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
47,"development and promotion of competence. competence and merit are among our greatest civilizational advantages : where the best americans are hired, promoted, and honored, innovation and prosperity follow. should competence be destroyed or systematically discouraged, complex systems that we take for granted — from infrastructure to national security to education and research — will cease to function. should merit be smothered, america ' s historic advantages in science, technology, industry, defense, and innovation will evaporate. the success of radical ideologies that seek to replace competence and merit with favored group status would render america unrecognizable and unable to defend itself. at the",710,102,130,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
48,"same time, we cannot allow meritocracy to be used as a justification to open america ' s labor market to the world in the name of finding "" global talent "" that undercuts american workers. in our every principle and action, america and americans must always come first.",269,48,59,13,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
49,"# < span id = "" page - 14 - 0 "" > < / span > * 2. priorities * • * * the era of mass migration is over * * – who a country admits into its borders — in what numbers and from where — will inevitably define the future of that nation. any country that considers itself sovereign has the right and duty to define its future. throughout history, sovereign nations prohibited uncontrolled migration and granted citizenship only rarely to foreigners, who also had to meet demanding criteria. the west ' s experience over the past decades vindicates this enduring wisdom. in countries throughout the world, mass migration has strained",626,115,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
50,"domestic resources, increased violence and other crime, weakened social cohesion, distorted labor markets, and undermined national security. the era of mass migration must end. border security is the primary element of national security. we must protect our country from invasion, not just from unchecked migration but from cross - border threats such as terrorism, drugs, espionage, and human trafficking. a border controlled by the will of the american people as implemented by their government is fundamental to the survival of the united states as a sovereign republic. - * * protection of core rights and liberties * * the purpose of the american government is to secure the god - given",691,111,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
51,"natural rights of american citizens. to this end, departments and agencies of the united states government have been granted fearsome powers. those powers must never be abused, whether under the guise of "" deradicalization, "" "" protecting our democracy, "" or any other pretext. when and where those powers * are * abused, abusers must be held accountable. in particular, the rights of free speech, freedom of religion and of conscience, and the right to choose and steer our common government are core rights that must never be infringed. regarding countries that share, or say they share, these principles, the united states will",630,103,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
52,"advocate strongly that they be upheld in letter and spirit. we will oppose elite - driven, anti - democratic restrictions on core liberties in europe, the anglosphere, and the rest of the democratic world, especially among our allies. - * * burden - sharing and burden - shifting * * the days of the united states propping up the entire world order like atlas are over. we count among our many allies and partners dozens of wealthy, sophisticated nations that must assume primary responsibility for their regions and contribute far more to our collective defense. president trump has set a new global standard with the hague commitment, which pledges nato countries to spend 5 percent",684,115,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
53,"of gdp on defense and which our nato allies have endorsed and must now meet. continuing president trump ' s approach of asking allies to assume primary responsibility for their regions, the united states will organize a burden - sharing network, with our government as convener and supporter. this approach ensures that burdens are shared and that all such efforts benefit from broader legitimacy. the model will be targeted partnerships that use economic tools to align incentives, share burdens with like - minded allies, and insist on reforms that anchor long - term stability. this strategic clarity will allow the united states to counter hostile and subversive influences efficiently while avoiding the overex",715,113,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
54,"##tension and diffuse focus that undermined past efforts. the united states will stand ready to help potentially through more favorable treatment on commercial matters, technology sharing, and defense procurement — those counties that willingly take more responsibility for security in their neighborhoods and align their export controls with ours. - * * realignment through peace * * seeking peace deals at the president ' s direction, even in regions and countries peripheral to our immediate core interests, is an effective way to increase stability, strengthen america ' s global influence, realign countries and regions toward our interests, and open new markets. the resources required boil down to presidential diplomacy, which our great nation can",755,114,132,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
55,"embrace only with competent leadership. the dividends — an end to longstanding conflicts, lives saved, new friends made — can vastly outweigh the relatively minor costs of time and attention. - * * economic security * * finally, because economic security is fundamental to national security, we will work to further strengthen the american economy, with emphases on : - o * * balanced trade * * the united states will prioritize rebalancing our trade relations, reducing trade deficits, opposing barriers to our exports, and ending dumping and other anti - competitive practices that hurt american industries and workers. we seek fair, reciprocal trade",652,104,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
56,"deals with nations that want to trade with us on a basis of mutual benefit and respect. but our priorities must and will be our own workers, our own industries, and our own national security. - o * * securing access to critical supply chains and materials * * as alexander hamilton argued in our republic ' s earliest days, the united states must never be dependent on any outside power for core components — from raw materials to parts to finished products necessary to the nation ' s defense or economy. we must re - secure our own independent and reliable access to the goods we need to defend ourselves and preserve our way of life. this will require expanding",664,121,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
57,"american access to critical minerals and materials while countering predatory economic practices. moreover, the intelligence community will monitor key supply chains and technological advances around the world to ensure we understand and mitigate vulnerabilities and threats to american security and prosperity. - o * * reindustrialization * * the future belongs to makers. the united states will reindustrialize its economy, "" re - shore "" industrial production, and encourage and attract investment in our economy and our workforce, with a focus on the critical and emerging technology - sectors that will define the future. we will do so through the strategic use of tariffs and new technologies that favor",709,109,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
58,"widespread industrial production in every corner of our nation, raise living standards for american workers, and ensure that our country is never again reliant on any adversary, present or potential, for critical products or components. - o * * reviving our defense industrial base * * a strong, capable military cannot exist without a strong, capable defense industrial base. the huge gap, demonstrated in recent conflicts, between low - cost drones and missiles versus the expensive systems required to defend against them has laid bare our need to change and adapt. america requires a national mobilization to innovate powerful defenses at low cost, to produce the most capable and modern systems",699,111,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
59,"and munitions at scale, and to re - shore our defense industrial supply chains. in particular, we must provide our warfighters with the full range of capabilities, ranging from low - cost weapons that can defeat most adversaries up to the most capable high - end systems necessary for a conflict with a sophisticated enemy. and to realize president trump ' s vision of peace through strength, we must do so quickly. we will also encourage the revitalization of the industrial bases of all our allies and partners to strengthen collective defense. - o * * energy dominance * * restoring american energy dominance ( in oil, gas, coal, and nuclear",644,111,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
60,") and reshoring the necessary key energy components is a top strategic priority. cheap and abundant energy will produce well - paying jobs in the united states, reduce costs for american consumers and businesses, fuel reindustrialization, and help maintain our advantage in cutting - edge technologies such as ai. expanding our net energy exports will also deepen relationships with allies while curtailing the influence of adversaries, protect our ability to defend our shores, and — when and where necessary — enables us to project power. we reject the disastrous "" climate change "" and "" net zero "" ideologies that have so greatly harmed europe, threaten the united",668,108,130,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
61,"states, and subsidize our adversaries. - o * * preserving and growing america ' s financial sector dominance * * the united states boasts the world ' s leading financial and capital markets, which are pillars of american influence that afford policymakers significant leverage and tools to advance america ' s national security priorities. but our leadership position cannot be taken for granted. preserving and growing our dominance entails leveraging our dynamic free market system and our leadership in digital finance and innovation to ensure that our markets continue to be the most dynamic, liquid, and secure and remain the envy of the world.",649,104,122,14,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
62,"# < span id = "" page - 18 - 0 "" > < / span > * 3. the regions * it has become customary for documents such as this to mention every part of the world and issue, on the assumption that any oversight signifies a blind spot or a snub. as a result, such documents become bloated and unfocused — the opposite of what a strategy should be. to focus and prioritize is to choose — to acknowledge that not everything matters equally, to everyone. it is * not * to assert that any peoples, regions, or countries are somehow intrinsically unimportant.",540,105,130,15,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
63,"the united states is by every measure the most generous nation in history — yet we cannot afford to be equally attentive to every region and every problem in the world. the purpose of national security policy is the protection of core national interests — some priorities transcend regional confines. for instance, terrorist activity in an otherwise less consequential area might force our urgent attention. but leaping from that necessity to sustained attention to the periphery is a mistake.",493,79,92,15,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
64,"# # < span id = "" page - 18 - 1 "" > < / span > a. western hemisphere : the trump corollary to the monroe doctrine after years of neglect, the united states will reassert and enforce the monroe doctrine to restore american preeminence in the western hemisphere, and to protect our homeland and our access to key geographies throughout the region. we will deny non - hemispheric competitors the ability to position forces or other threatening capabilities, or to own or control strategically vital assets, in our hemisphere. this "" trump corollary "" to the monroe doctrine is a common - sense and",594,107,130,16,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
65,"potent restoration of american power and priorities, consistent with american security interests. our goals for the western hemisphere can be summarized as "" enlist and expand. "" we will * enlist * established friends in the hemisphere to control migration, stop drug flows, and strengthen stability and security on land and sea. we will * expand * by cultivating and strengthening new partners while bolstering our own nation ' s appeal as the hemisphere ' s economic and security partner of choice.",500,82,94,16,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
66,"# # # # * enlist * american policy should focus on enlisting regional champions that can help create tolerable stability in the region, even beyond those partners ' borders. these nations would help us stop illegal and destabilizing migration, neutralize cartels, nearshore manufacturing, and develop local private economies, among other things. we will reward and encourage the region ' s governments, political parties, and movements broadly aligned with our principles and strategy. but we must not overlook governments with different outlooks with whom we nonetheless share interests and who want to work with us. the united states must reconsider our military presence in the",680,105,130,17,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
67,"western hemisphere. this means four obvious things : - a readjustment of our global military presence to address urgent threats in our hemisphere, especially the missions identified in this strategy, and away from theaters whose relative import to american national security has declined in recent decades or years ; - a more suitable coast guard and navy presence to control sea lanes, to thwart illegal and other unwanted migration, to reduce human and drug trafficking, and to control key transit routes in a crisis ; - targeted deployments to secure the border and defeat cartels, including where necessary the use of lethal force to replace the failed law enforcement - only strategy of the last several",708,116,130,17,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
68,"decades ; and - establishing or expanding access in strategically important locations. the united states will prioritize commercial diplomacy, to strengthen our own economy and industries, using tariffs and reciprocal trade agreements as powerful tools. the goal is for our partner nations to build up their domestic economies, while an economically stronger and more sophisticated western hemisphere becomes an increasingly attractive market for american commerce and investment. strengthening critical supply chains in this hemisphere will reduce dependencies and increase american economic resilience. the linkages created between america and our partners will benefit both sides while making it harder for non - hemispheric competitors to increase their influence in the region. and",786,111,130,17,us_2025_NationalSecurityStrategy.md,2025-12-07 22:12:53
